Date,AAPL,MSFT,TSLA
2019-06-12,46.49348449707031,123.72857666015625,13.950667381286621
2019-06-13,46.4838981628418,124.50958251953125,14.260666847229004
2019-06-14,46.14632034301758,124.63187408447266,14.32800006866455
2019-06-17,46.42164993286133,125.00828552246094,15.001999855041504
2019-06-18,47.51340866088867,127.18195343017578,14.982666969299316
2019-06-19,47.374549865722656,127.68067169189453,15.095333099365234
2019-06-20,47.7552490234375,128.8662567138672,14.641332626342773
2019-06-21,47.59242630004883,128.8850860595703,14.790666580200195
2019-06-24,47.5445442199707,129.6472930908203,14.909333229064941
2019-06-25,46.823883056640625,125.55403137207031,14.650667190551758
2019-06-26,47.83662796020508,126.02456665039062,14.618000030517578
2019-06-27,47.822261810302734,126.23155975341797,14.855999946594238
2019-06-28,47.38651657104492,126.05276489257812,14.897333145141602
2019-07-01,48.2556266784668,127.67123413085938,15.14466667175293
2019-07-02,48.53814697265625,128.51809692382812,14.970000267028809
2019-07-03,48.940372467041016,129.34617614746094,15.65999984741211
2019-07-05,48.897274017333984,128.9698028564453,15.539999961853027
2019-07-08,47.889305114746094,128.87570190429688,15.355999946594238
2019-07-09,48.18141174316406,128.4052276611328,15.337332725524902
2019-07-10,48.65784454345703,129.713134765625,15.928000450134277
2019-07-11,48.30350875854492,130.23069763183594,15.90666675567627
2019-07-12,48.67461395263672,130.701171875,16.338666915893555
2019-07-15,49.13191604614258,130.701171875,16.899999618530273
2019-07-16,48.96193313598633,128.9886016845703,16.825332641601562
2019-07-17,48.68658447265625,128.22642517089844,16.99066734313965
2019-07-18,49.23965835571289,128.3675537109375,16.902666091918945
2019-07-19,48.50461959838867,128.55575561523438,17.211999893188477
2019-07-22,49.61314392089844,130.2589111328125,17.045333862304688
2019-07-23,50.001014709472656,131.06817626953125,17.344667434692383
2019-07-24,49.9603157043457,132.4137420654297,17.658666610717773
2019-07-25,49.565269470214844,131.91505432128906,15.254667282104492
2019-07-26,49.73765182495117,132.99713134765625,15.202667236328125
2019-07-29,50.20213317871094,132.70545959472656,15.718000411987305
2019-07-30,49.98665237426758,132.06556701660156,16.150667190551758
2019-07-31,51.006595611572266,128.22642517089844,16.107332229614258
2019-08-01,49.902862548828125,129.91075134277344,15.59000015258789
2019-08-02,48.84700393676758,128.81919860839844,15.62266731262207
2019-08-05,46.28997039794922,124.40605163574219,15.221332550048828
2019-08-06,47.166263580322266,126.73969268798828,15.383333206176758
2019-08-07,47.65467071533203,127.29483032226562,15.561332702636719
2019-08-08,48.70573043823242,130.69178771972656,15.886667251586914
2019-08-09,48.30438995361328,129.58140563964844,15.667332649230957
2019-08-12,48.181819915771484,127.77472686767578,15.267333030700684
2019-08-13,50.222232818603516,130.4188995361328,15.666666984558105
2019-08-14,48.72736740112305,126.49141693115234,14.641332626342773
2019-08-15,48.4846305847168,126.20819854736328,14.37600040435791
2019-08-16,49.62862014770508,128.521240234375,14.662667274475098
2019-08-19,50.553897857666016,130.673828125,15.121999740600586
2019-08-20,50.556304931640625,129.58802795410156,15.057332992553711
2019-08-21,51.104251861572266,131.0325164794922,14.722000122070312
2019-08-22,51.061004638671875,130.07894897460938,14.8100004196167
2019-08-23,48.700931549072266,125.93441009521484,14.09333324432373
2019-08-26,49.626220703125,127.87924194335938,14.333333015441895
2019-08-27,49.06623077392578,128.15301513671875,14.272000312805176
2019-08-28,49.3954963684082,127.98303985595703,14.37266731262207
2019-08-29,50.231849670410156,130.3999786376953,14.780667304992676
2019-08-30,50.166961669921875,130.154541015625,15.040666580200195
2019-09-03,49.436344146728516,128.43629455566406,15.000666618347168
2019-09-04,50.27511215209961,129.93740844726562,14.711999893188477
2019-09-05,51.2580680847168,132.22213745117188,15.305333137512207
2019-09-06,51.253265380859375,131.32522583007812,15.16333293914795
2019-09-09,51.47196960449219,129.83351135253906,15.452667236328125
2019-09-10,52.08000564575195,128.47398376464844,15.702667236328125
2019-09-11,53.73588562011719,128.51177978515625,16.47333335876465
2019-09-12,53.615726470947266,129.83351135253906,16.391332626342773
2019-09-13,52.572689056396484,129.64471435546875,16.34666633605957
2019-09-16,52.849056243896484,128.71006774902344,16.187332153320312
2019-09-17,53.04133224487305,129.7108154296875,16.319332122802734
2019-09-18,53.538818359375,130.7776641845703,16.232667922973633
2019-09-19,53.10382843017578,133.1851348876953,16.440000534057617
2019-09-20,52.327545166015625,131.646240234375,16.041332244873047
2019-09-23,52.56547164916992,131.3629913330078,16.082000732421875
2019-09-24,52.31552505493164,129.7013702392578,14.880666732788086
2019-09-25,53.12064743041992,131.57069396972656,15.24666690826416
2019-09-26,52.84666061401367,131.7406005859375,16.17066764831543
2019-09-27,52.589500427246094,130.0317840576172,16.142000198364258
2019-09-30,53.82721710205078,131.25914001464844,16.058000564575195
2019-10-01,53.97621536254883,129.40870666503906,16.312667846679688
2019-10-02,52.6231575012207,127.12393188476562,16.208667755126953
2019-10-03,53.07017135620117,128.66285705566406,15.535332679748535
2019-10-04,54.55782699584961,130.3999786376953,15.428667068481445
2019-10-07,54.569847106933594,129.4558563232422,15.847999572753906
2019-10-08,53.93056869506836,128.08689880371094,16.003332138061523
2019-10-09,54.5626335144043,130.51327514648438,16.302000045776367
2019-10-10,55.29805374145508,131.32522583007812,16.31599998474121
2019-10-11,56.76888656616211,131.87278747558594,16.525999069213867
2019-10-14,56.68717575073242,131.7500762939453,17.130666732788086
2019-10-15,56.554996490478516,133.65716552734375,17.19266700744629
2019-10-16,56.32666778564453,132.56201171875,17.316667556762695
2019-10-17,56.545372009277344,131.88223266601562,17.46466636657715
2019-10-18,56.816959381103516,129.72967529296875,17.1299991607666
2019-10-21,57.80231475830078,130.69268798828125,16.899999618530273
2019-10-22,57.67012023925781,128.747802734375,17.038667678833008
2019-10-23,58.44399642944336,129.56919860839844,16.978666305541992
2019-10-24,58.54013442993164,132.11827087402344,19.978666305541992
2019-10-25,59.26113510131836,132.86407470703125,21.875333786010742
2019-10-28,59.854759216308594,136.1307373046875,21.847333908081055
2019-10-29,58.47043991088867,134.84674072265625,21.08133316040039
2019-10-30,58.46322250366211,136.5272674560547,21.000667572021484
2019-10-31,59.785064697265625,135.35655212402344,20.994667053222656
2019-11-01,61.4818115234375,135.68699645996094,20.887332916259766
2019-11-04,61.88554763793945,136.4705810546875,21.1646671295166
2019-11-05,61.7966423034668,136.38563537597656,21.148000717163086
2019-11-06,61.82306671142578,136.0079803466797,21.77199935913086
2019-11-07,62.536598205566406,136.1968231201172,22.369333267211914
2019-11-08,62.7077522277832,137.80177307128906,22.47599983215332
2019-11-11,63.20432662963867,137.94342041015625,23.006000518798828
2019-11-12,63.14646530151367,138.84971618652344,23.32866668701172
2019-11-13,63.751502990722656,139.0763397216797,23.073999404907227
2019-11-14,63.31039047241211,139.78440856933594,23.290000915527344
2019-11-15,64.0625,141.5876922607422,23.47800064086914
2019-11-18,64.3854751586914,141.93698120117188,23.332666397094727
2019-11-19,64.19022369384766,141.98419189453125,23.968000411987305
2019-11-20,63.44293212890625,141.73785400390625,23.481332778930664
2019-11-21,63.158512115478516,141.60525512695312,23.655332565307617
2019-11-22,63.10307693481445,141.70945739746094,22.202667236328125
2019-11-25,64.20951843261719,143.2631072998047,22.422666549682617
2019-11-26,63.708126068115234,144.02096557617188,21.92799949645996
2019-11-27,64.56385040283203,144.29566955566406,22.086000442504883
2019-11-29,64.42163848876953,143.40516662597656,21.996000289916992
2019-12-02,63.676780700683594,141.67160034179688,22.32466697692871
2019-12-03,62.54140853881836,141.4442138671875,22.413333892822266
2019-12-04,63.093441009521484,141.9557647705078,22.20199966430664
2019-12-05,64.01907348632812,142.03155517578125,22.024667739868164
2019-12-06,65.25568389892578,143.75570678710938,22.392667770385742
2019-12-09,64.34209442138672,143.38624572753906,22.635332107543945
2019-12-10,64.7181396484375,143.16835021972656,23.256000518798828
2019-12-11,65.2701416015625,143.7082977294922,23.51333236694336
2019-12-12,65.43649291992188,145.1671905517578,23.978666305541992
2019-12-13,66.32595825195312,146.38922119140625,23.892667770385742
2019-12-16,67.46133422851562,147.33651733398438,25.433332443237305
2019-12-17,67.59390258789062,146.540771484375,25.266000747680664
2019-12-18,67.43238067626953,146.23768615722656,26.209999084472656
2019-12-19,67.4999008178711,147.50709533691406,26.93600082397461
2019-12-20,67.3600845336914,149.11753845214844,27.03933334350586
2019-12-23,68.45929718017578,149.11753845214844,27.947999954223633
2019-12-24,68.52436065673828,149.08908081054688,28.350000381469727
2019-12-26,69.8839111328125,150.31109619140625,28.729333877563477
2019-12-27,69.85739135742188,150.58587646484375,28.691999435424805
2019-12-30,70.27201843261719,149.28799438476562,27.64666748046875
2019-12-31,70.78546905517578,149.39219665527344,27.8886661529541
2020-01-02,72.40052795410156,152.15838623046875,28.68400001525879
2020-01-03,71.69662475585938,150.26373291015625,29.534000396728516
2020-01-06,72.2679443359375,150.65220642089844,30.1026668548584
2020-01-07,71.92806243896484,149.2785186767578,31.270666122436523
2020-01-08,73.08509826660156,151.6563262939453,32.80933380126953
2020-01-09,74.63751220703125,153.5509796142578,32.089332580566406
2020-01-10,74.80623626708984,152.8404998779297,31.876667022705078
2020-01-13,76.40442657470703,154.67823791503906,34.990665435791016
2020-01-14,75.37271118164062,153.58885192871094,35.861331939697266
2020-01-15,75.04969024658203,154.58352661132812,34.56666564941406
2020-01-16,75.98980712890625,157.41603088378906,34.232666015625
2020-01-17,76.83110046386719,158.2970428466797,34.03333282470703
2020-01-21,76.31040954589844,157.7286376953125,36.47999954223633
2020-01-22,76.58280944824219,156.9707794189453,37.97066879272461
2020-01-23,76.95161437988281,157.93701171875,38.14666748046875
2020-01-24,76.72985076904297,156.3455352783203,37.654666900634766
2020-01-27,74.47357940673828,153.73097229003906,37.201332092285156
2020-01-28,76.58040618896484,156.7434539794922,37.793331146240234
2020-01-29,78.18340301513672,159.1875,38.732666015625
2020-01-30,78.07009887695312,163.67779541015625,42.72066879272461
2020-01-31,74.60858917236328,161.2621307373047,43.371334075927734
2020-02-03,74.4036636352539,165.19346618652344,52.0
2020-02-04,76.8600082397461,170.63108825683594,59.137332916259766
2020-02-05,77.48674774169922,170.42271423339844,48.97999954223633
2020-02-06,78.39311218261719,173.95620727539062,49.930667877197266
2020-02-07,77.32755279541016,174.20249938964844,49.871334075927734
2020-02-10,77.69481658935547,178.75912475585938,51.41866683959961
2020-02-11,77.22605895996094,174.7235565185547,51.62533187866211
2020-02-12,79.06000518798828,174.97933959960938,51.15266799926758
2020-02-13,78.49701690673828,174.03199768066406,53.599998474121094
2020-02-14,78.51634216308594,175.58558654785156,53.33533477783203
2020-02-18,77.07867431640625,177.36654663085938,57.22666549682617
2020-02-19,78.19496154785156,177.8985137939453,61.16133117675781
2020-02-20,77.39279174804688,175.1817626953125,59.96066665649414
2020-02-21,75.64098358154297,169.643798828125,60.06666564941406
2020-02-24,72.04800415039062,162.3295135498047,55.58599853515625
2020-02-25,69.60759735107422,159.65084838867188,53.32733154296875
2020-02-26,70.71182250976562,161.6455841064453,51.91999816894531
2020-02-27,66.08953094482422,150.25621032714844,45.266666412353516
2020-02-28,66.05084991455078,153.8944091796875,44.53266525268555
2020-03-02,72.20023345947266,164.13433837890625,49.574668884277344
2020-03-03,69.90721893310547,156.26914978027344,49.70066833496094
2020-03-04,73.14982604980469,162.0065460205078,49.96666717529297
2020-03-05,70.7770767211914,157.9409637451172,48.30266571044922
2020-03-06,69.83714294433594,153.47642517089844,46.89866638183594
2020-03-09,64.31358337402344,143.07489013671875,40.53333282470703
2020-03-10,68.94551086425781,152.85894775390625,43.02199935913086
2020-03-11,66.55101776123047,145.9341583251953,42.28200149536133
2020-03-12,59.978797912597656,132.0940399169922,37.369998931884766
2020-03-13,67.1647720336914,150.87367248535156,36.44133377075195
2020-03-16,58.52421569824219,128.63632202148438,29.67133331298828
2020-03-17,61.09752655029297,139.22784423828125,28.68000030517578
2020-03-18,59.60186004638672,133.36685180664062,24.08133316040039
2020-03-19,59.14518356323242,135.5611572265625,28.50933265686035
2020-03-20,55.39033126831055,130.4696502685547,28.50200080871582
2020-03-23,54.213600158691406,129.16827392578125,28.952667236328125
2020-03-24,59.652610778808594,140.90916442871094,33.66666793823242
2020-03-25,59.32399368286133,139.5602569580078,35.95000076293945
2020-03-26,62.4457893371582,148.2899169921875,35.21066665649414
2020-03-27,59.860408782958984,142.2010040283203,34.29066848754883
2020-03-30,61.568695068359375,152.2034912109375,33.47533416748047
2020-03-31,61.443050384521484,149.8097686767578,34.93333435058594
2020-04-01,58.210105895996094,144.49026489257812,32.104000091552734
2020-04-02,59.181434631347656,147.48251342773438,30.29800033569336
2020-04-03,58.330909729003906,146.12411499023438,32.000667572021484
2020-04-06,63.41956329345703,156.99105834960938,34.41600036621094
2020-04-07,62.685020446777344,155.3002471923828,36.36333465576172
2020-04-08,64.28941345214844,156.8580780029297,36.589332580566406
2020-04-09,64.7533187866211,156.8676300048828,38.20000076293945
2020-04-13,66.02428436279297,157.2190399169922,43.39666748046875
2020-04-14,69.35872650146484,164.99879455566406,47.32600021362305
2020-04-15,68.72566223144531,163.2699432373047,48.65533447265625
2020-04-16,69.27171325683594,168.1714630126953,49.680667877197266
2020-04-17,68.3318099975586,169.6533660888672,50.259334564208984
2020-04-20,66.9134521484375,166.29066467285156,49.75733184814453
2020-04-21,64.84513092041016,159.41331481933594,45.781333923339844
2020-04-22,66.7129135131836,164.82781982421875,48.807334899902344
2020-04-23,66.45436096191406,162.83299255371094,47.04199981689453
2020-04-24,68.37287139892578,165.80618286132812,48.34333419799805
2020-04-27,68.42119598388672,165.33123779296875,53.25
2020-04-28,67.31214141845703,161.3036651611328,51.27466583251953
2020-04-29,69.52302551269531,168.54193115234375,53.367332458496094
2020-04-30,70.98967742919922,170.23275756835938,52.12533187866211
2020-05-01,69.84679412841797,165.8252410888672,46.75466537475586
2020-05-04,70.83504486083984,169.8813018798828,50.74599838256836
2020-05-05,71.89820098876953,171.7051239013672,51.2140007019043
2020-05-06,72.64002227783203,173.3959197998047,52.172000885009766
2020-05-07,73.3914566040039,174.40284729003906,52.00266647338867
2020-05-08,75.13829040527344,175.42872619628906,54.62799835205078
2020-05-11,76.32064056396484,177.38552856445312,54.08599853515625
2020-05-12,75.44841766357422,173.36741638183594,53.96066665649414
2020-05-13,74.53742980957031,170.74574279785156,52.73066711425781
2020-05-14,74.99536895751953,171.48663330078125,53.55533218383789
2020-05-15,74.55196380615234,173.98487854003906,53.27799987792969
2020-05-18,76.30850219726562,175.64723205566406,54.242000579833984
2020-05-19,75.86756134033203,174.43133544921875,53.867332458496094
2020-05-20,77.3430404663086,176.85081481933594,54.37066650390625
2020-05-21,76.76641845703125,174.72662353515625,55.17333221435547
2020-05-22,77.26067352294922,174.80287170410156,54.45866775512695
2020-05-26,76.73735809326172,172.95492553710938,54.591331481933594
2020-05-27,77.07169342041016,173.18350219726562,54.68199920654297
2020-05-28,77.10559844970703,172.79293823242188,53.72066879272461
2020-05-29,77.03047943115234,174.55516052246094,55.66666793823242
2020-06-01,77.9778060913086,174.1551055908203,59.87333297729492
2020-06-02,78.33881378173828,176.13641357421875,58.770668029785156
2020-06-03,78.77007293701172,176.5650634765625,58.86399841308594
2020-06-04,78.0916748046875,174.24081420898438,57.62533187866211
2020-06-05,80.31581115722656,178.31773376464844,59.04399871826172
2020-06-08,80.79067993164062,179.42271423339844,63.327999114990234
2020-06-09,83.34188842773438,180.79440307617188,62.711334228515625
2020-06-10,85.48606872558594,187.50038146972656,68.336669921875
2020-06-11,81.38186645507812,177.43186950683594,64.85600280761719
2020-06-12,82.08447265625,178.83213806152344,62.35200119018555
2020-06-15,83.099609375,179.97518920898438,66.05999755859375
2020-06-16,85.30194091796875,184.3855438232422,65.47533416748047
2020-06-17,85.18321990966797,185.02374267578125,66.11933135986328
2020-06-18,85.2171401977539,187.00503540039062,66.9306640625
2020-06-19,84.73016357421875,185.8905487060547,66.72666931152344
2020-06-22,86.94702911376953,191.0534210205078,66.28800201416016
2020-06-23,88.80288696289062,192.32980346679688,66.78533172607422
2020-06-24,87.2353286743164,188.45294189453125,64.0566635131836
2020-06-25,88.3934326171875,190.83433532714844,65.73200225830078
2020-06-26,85.67747497558594,187.0146026611328,63.982666015625
2020-06-29,87.65205383300781,189.02447509765625,67.29000091552734
2020-06-30,88.38375091552734,193.85389709472656,71.98733520507812
2020-07-01,88.21656799316406,194.98741149902344,74.64199829101562
2020-07-02,88.21656799316406,196.473388671875,80.57733154296875
2020-07-06,90.57637786865234,200.7027130126953,91.43866729736328
2020-07-07,90.29532623291016,198.36898803710938,92.65733337402344
2020-07-08,92.3983154296875,202.731689453125,91.05867004394531
2020-07-09,92.79566192626953,204.1509552001953,92.9520034790039
2020-07-10,92.9580078125,203.53179931640625,102.97666931152344
2020-07-13,92.52916717529297,197.24497985839844,99.80400085449219
2020-07-14,94.06036376953125,198.46429443359375,101.12000274658203
2020-07-15,94.7072525024414,198.16896057128906,103.06732940673828
2020-07-16,93.54190063476562,194.2444610595703,100.04266357421875
2020-07-17,93.35291290283203,193.25381469726562,100.05599975585938
2020-07-20,95.3202133178711,201.56007385253906,109.53333282470703
2020-07-21,94.00463104248047,198.8452606201172,104.55733489990234
2020-07-22,94.26872253417969,201.7029266357422,106.15533447265625
2020-07-23,89.97795104980469,192.9298858642578,100.87133026123047
2020-07-24,89.75505828857422,191.74871826171875,94.46666717529297
2020-07-27,91.88226318359375,194.17779541015625,102.63999938964844
2020-07-28,90.37286376953125,192.4345703125,98.43267059326172
2020-07-29,92.10517120361328,194.3778076171875,99.94066619873047
2020-07-30,93.21964263916016,194.22540283203125,99.16600036621094
2020-07-31,102.97869110107422,195.28265380859375,95.38400268554688
2020-08-03,105.5735092163086,206.26564025878906,99.0
2020-08-04,106.27854919433594,203.1698455810547,99.13333129882812
2020-08-05,106.66377258300781,202.83642578125,99.00133514404297
2020-08-06,110.38518524169922,206.0846710205078,99.30533599853516
2020-08-07,107.87548828125,202.3982696533203,96.84733581542969
2020-08-10,109.44345092773438,198.36898803710938,94.57133483886719
2020-08-11,106.18861389160156,193.7301025390625,91.6259994506836
2020-08-12,109.71772003173828,199.264404296875,103.65066528320312
2020-08-13,111.65946960449219,198.79763793945312,108.06666564941406
2020-08-14,111.55996704101562,198.98814392089844,110.04733276367188
2020-08-17,111.26866149902344,200.3026885986328,122.3759994506836
2020-08-18,112.19584655761719,201.4552764892578,125.80599975585938
2020-08-19,112.33662414550781,200.2330322265625,125.23533630371094
2020-08-20,114.82933044433594,204.89271545410156,133.45533752441406
2020-08-21,120.74676513671875,203.4031524658203,136.6653289794922
2020-08-24,122.1909408569336,204.0428924560547,134.27999877929688
2020-08-25,121.18850708007812,206.6973876953125,134.8893280029297
2020-08-26,122.83656311035156,211.16612243652344,143.54466247558594
2020-08-27,121.36813354492188,216.3509979248047,149.25
2020-08-28,121.17151641845703,218.57582092285156,147.55999755859375
2020-08-31,125.28070068359375,215.34840393066406,166.10667419433594
2020-09-01,130.2709503173828,217.00985717773438,158.35000610351562
2020-09-02,127.57191467285156,221.19212341308594,149.1233367919922
2020-09-03,117.35844421386719,207.48995971679688,135.6666717529297
2020-09-04,117.43610382080078,204.57766723632812,139.44000244140625
2020-09-08,109.53325653076172,193.5109100341797,110.06999969482422
2020-09-09,113.90215301513672,201.75128173828125,122.09333038330078
2020-09-10,110.18372344970703,196.09852600097656,123.77999877929688
2020-09-11,108.73712921142578,194.8190155029297,124.23999786376953
2020-09-14,111.99925231933594,196.13673400878906,139.8733367919922
2020-09-15,112.17400360107422,199.35458374023438,149.9199981689453
2020-09-16,108.86335754394531,195.79296875,147.25332641601562
2020-09-17,107.12549591064453,193.74957275390625,141.14332580566406
2020-09-18,103.72744750976562,191.3433837890625,147.38333129882812
2020-09-21,106.87307739257812,193.39625549316406,149.79666137695312
2020-09-22,108.55267333984375,198.05599975585938,141.41000366210938
2020-09-23,103.9992904663086,191.53427124023438,126.78666687011719
2020-09-24,105.06726837158203,194.0169677734375,129.26333618164062
2020-09-25,109.00897979736328,198.4379425048828,135.77999877929688
2020-09-28,111.61089324951172,199.9847869873047,140.39999389648438
2020-09-29,110.76624298095703,197.90322875976562,139.69000244140625
2020-09-30,112.43612670898438,200.8345947265625,143.00332641601562
2020-10-01,113.38758850097656,202.8684539794922,149.3866729736328
2020-10-02,109.72742462158203,196.88150024414062,138.3633270263672
2020-10-05,113.10604858398438,200.88233947753906,141.89332580566406
2020-10-06,109.86334991455078,196.61419677734375,137.9933319091797
2020-10-07,111.72743225097656,200.35719299316406,141.76666259765625
2020-10-08,111.62061309814453,201.07330322265625,141.97332763671875
2020-10-09,113.56233215332031,206.0672149658203,144.6666717529297
2020-10-12,120.77587890625,211.4048614501953,147.43333435058594
2020-10-13,117.572021484375,212.79891967773438,148.88333129882812
2020-10-14,117.6594009399414,210.88922119140625,153.76666259765625
2020-10-15,117.19339752197266,209.74339294433594,149.6266632080078
2020-10-16,115.5526123046875,209.74339294433594,146.55667114257812
2020-10-19,112.60118103027344,204.54901123046875,143.61000061035156
2020-10-20,114.08661651611328,204.9595947265625,140.64666748046875
2020-10-21,113.46527099609375,205.10281372070312,140.8800048828125
2020-10-22,112.37788391113281,205.18875122070312,141.92999267578125
2020-10-23,111.68856811523438,206.4682159423828,140.2100067138672
2020-10-26,111.69828033447266,200.59588623046875,140.0933380126953
2020-10-27,113.20314025878906,203.62278747558594,141.55999755859375
2020-10-28,107.96043395996094,193.52996826171875,135.33999633789062
2020-10-29,111.96041870117188,195.4778594970703,136.94332885742188
2020-10-30,105.68862915039062,193.32949829101562,129.34666442871094
2020-11-02,105.60121154785156,193.19573974609375,133.50332641601562
2020-11-03,107.22260284423828,197.11065673828125,141.3000030517578
2020-11-04,111.6011962890625,206.6210479736328,140.32666015625
2020-11-05,115.56233978271484,213.2095184326172,146.02999877929688
2020-11-06,115.43104553222656,213.62013244628906,143.31666564941406
2020-11-09,113.1261215209961,208.53074645996094,140.4199981689453
2020-11-10,112.7857437133789,201.48391723632812,136.7866668701172
2020-11-11,116.20909118652344,206.77378845214844,139.0433349609375
2020-11-12,115.936767578125,205.7139129638672,137.25332641601562
2020-11-13,115.98540496826172,206.73561096191406,136.1666717529297
